"T Id","Well Name","# Cells","# Positive Cells","% Positive Cells","# Negative Cells","% Negative Cells","Positive Cell Average Intensities","All Cell Average Intensities","Positive Cell Integrated Intensities","Positive Cell Total Integrated Intensity","Positive Cell Total Intensity","Positive Cell Total Area","Positive Cell Average Area","Concentration","Group","Compound"
12,"F12",1969,9,0.457085,1960,99.5429,50.8431,14.5175,12018.9,108170,457.588,175.919,19.5466,,,
13,"F1",2372,2,0.084317,2370,99.9157,46.8379,7.45571,5210.5,10421,93.6759,19.8772,9.93859,,,
13,"F2",1294,9,0.695518,1285,99.3045,43.6511,12.236,5615.67,50541,392.86,113.074,12.5638,,,
13,"F3",5599,28,0.500089,5571,99.4999,42.8628,16.245,3774.57,105688,1200.16,204.366,7.29878,,,
13,"F4",4047,15,0.370645,4032,99.6294,50.5172,12.5691,19675.2,295128,757.758,393.378,26.2252,,,
13,"F5",2163,3,0.138696,2160,99.8613,38.6944,13.2269,4317.67,12953,116.083,34.2792,11.4264,,,
13,"F6",2645,3,0.113422,2642,99.8866,37.2137,13.4079,914,2742,111.641,8.80785,2.93595,,,
13,"F7",1649,4,0.242571,1645,99.7574,52.7434,12.6804,43235.8,172943,210.974,198.772,49.6929,,,
13,"F8",3276,11,0.335775,3265,99.6642,25.7387,12.9087,1247.55,13723,283.126,68.0823,6.1893,,,
13,"F9",5507,52,0.944253,5455,99.0557,34.3121,13.9579,2357.62,122596,1784.23,388.498,7.47111,,,
13,"F10",1278,1,0.0782473,1277,99.9218,24.625,13.8692,985,985,24.625,4.761,4.761,,,
13,"F11",1703,4,0.23488,1699,99.7651,33.8032,13.2053,2515,10060,135.213,33.327,8.33175,,,
13,"F12",2013,8,0.397417,2005,99.6026,62.1624,14.6369,21839.6,174717,497.299,268.758,33.5948,,,
14,"F1",2475,1,0.040404,2474,99.9596,70.7447,7.47311,9975,9975,70.7447,16.7825,16.7825,,,
14,"F2",1372,7,0.510204,1365,99.4898,40.0749,12.1624,3208.29,22458,280.524,59.6315,8.51879,,,
14,"F3",5890,17,0.288625,5873,99.7114,44.2914,15.4815,5635.24,95799,752.953,162.35,9.55001,,,
14,"F4",4006,12,0.299551,3994,99.7005,40.7832,12.6178,5122.5,61470,489.398,124.857,10.4048,,,
14,"F5",2136,4,0.187266,2132,99.8127,42.139,13.1993,3220,12880,168.556,30.9465,7.73663,,,
14,"F6",2689,6,0.223131,2683,99.7769,31.5623,13.4477,877.833,5267,189.374,22.6147,3.76912,,,
14,"F7",1680,2,0.119048,1678,99.881,28.5141,12.7192,1196,2392,57.0282,9.76005,4.88002,,,
14,"F8",3327,6,0.180343,3321,99.8197,27.3295,12.8968,1202.67,7216,163.977,32.7319,5.45531,,,
14,"F9",5541,45,0.812128,5496,99.1879,33.7677,13.9658,2525.27,113637,1519.55,358.503,7.96674,,,
14,"F10",1313,2,0.152323,1311,99.8477,38.9916,13.9448,2058,4116,77.9832,12.9737,6.48686,,,
14,"F11",1737,3,0.172712,1734,99.8273,41.5711,13.2368,4621.67,13865,124.713,30.1133,10.0378,,,
14,"F12",2077,7,0.337025,2070,99.663,29.2579,14.5725,2017.57,14123,204.806,47.0149,6.71641,,,
15,"F1",2602,1,0.038432,2601,99.9616,70.6912,7.47838,9614,9614,70.6912,16.1874,16.1874,,,
15,"F2",1475,12,0.813559,1463,99.1864,52.2334,12.3944,8704.58,104455,626.801,212.103,17.6752,,,
15,"F3",6132,15,0.244618,6117,99.7554,46.6116,14.9877,5182.53,77738,699.174,140.688,9.37917,,,
15,"F4",4006,14,0.349476,3992,99.6505,45.2479,12.6671,20436.4,286110,633.47,367.668,26.262,,,
15,"F5",2231,3,0.134469,2228,99.8655,42.5141,13.1929,3745.33,11236,127.542,32.1367,10.7122,,,
15,"F6",2716,1,0.0368189,2715,99.9632,34.2941,13.4266,583,583,34.2941,2.02343,2.02343,,,
15,"F7",1721,2,0.116212,1719,99.8838,65.9066,12.7007,85346,170692,131.813,185.917,92.9585,,,
15,"F8",3322,10,0.301023,3312,99.699,32.4106,13.0005,5563.4,55634,324.106,141.521,14.1521,,,
15,"F9",5545,54,0.97385,5491,99.0261,35.4563,14.0867,3752.31,202625,1914.64,542.992,10.0554,,,
15,"F10",1335,3,0.224719,1332,99.7753,28.0881,13.9915,1836.67,5510,84.2643,21.7816,7.26053,,,
15,"F11",1795,6,0.334262,1789,99.6657,30.0381,13.2645,1795.33,10772,180.228,42.2539,7.04231,,,
15,"F12",2121,5,0.235738,2116,99.7643,36.9592,14.5192,11018,55090,184.796,103.076,20.6151,,,
16,"F1",2764,0,0,2764,100,0,7.46462,0,0,0,0,0,,,
16,"F2",1575,6,0.380952,1569,99.619,49.4336,12.2504,10326.7,61960,296.601,125.214,20.8691,,,
